Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.5373013615608215,0.9767211079597473,1.9274448156356812,3.0175678730010986,6.083273410797119,12.546923637390137
Mamba2SSM,0.4553775489330292,0.9026228785514832,2.234875440597534,5.33806848526001,11.21407699584961,24.081226348876953
