Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,2.1661980152130127,4.014878749847412,8.743094444274902,14.185787200927734,27.858240127563477,55.45882797241211
Mamba2SSM,1.7018405199050903,3.167407274246216,6.699985980987549,14.05921459197998,29.969804763793945,60.709049224853516
