Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.5386769771575928,0.974145233631134,1.916225552558899,3.0016534328460693,6.079182147979736,12.559020042419434
Mamba2SSM,0.452457070350647,0.967349112033844,2.251408338546753,5.295986175537109,11.515846252441406,23.74701690673828
