Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.11810244619846344,0.34454262256622314,1.2449215650558472,0.7397010922431946,2.5573270320892334,9.709454536437988
FlashAttention-2,0.16494227945804596,0.47884780168533325,1.7055755853652954,0.8887892365455627,3.1665220260620117,12.044768333435059
