Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.10110290348529816,0.29537737369537354,1.0698823928833008,0.6331729888916016,2.2314069271087646,8.51202392578125
FlashSigmoid,0.13723263144493103,0.4065724313259125,1.4380295276641846,0.7570217847824097,2.7786593437194824,10.269301414489746
