Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192,BS1S1 KV2048,BS1S1 KV4096,BS1S1 KV8192,BS8S1 KV2048,BS8S1 KV4096,BS8S1 KV8192
MetaAttention,0.08329427242279053,0.22481930255889893,0.7578722238540649,0.4189704954624176,1.4844486713409424,5.6317338943481445,0.1114315539598465,0.11259600520133972,0.11650830507278442,0.11639304459095001,0.16974328458309174,0.2769142687320709
FlashAttention-2,0.16958476603031158,0.4726857841014862,1.4675368070602417,0.8655421733856201,2.8522934913635254,10.436420440673828,0.08184795081615448,0.08107277005910873,0.12117128819227219,0.20640498399734497,0.38037076592445374,0.7316615581512451
FlashAttention-3,0.060525160282850266,0.15077678859233856,0.520280122756958,0.3225284814834595,1.1369750499725342,4.560642242431641,0.036105602979660034,0.06058681011199951,0.10769451409578323,0.07416537404060364,0.12651528418064117,0.23236572742462158
