Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.4451355934143066,1.5655373334884644,3.955322504043579,2.368407726287842,8.352468490600586,29.86653709411621
FlashAttention-2,1.7179821729660034,1.8435170650482178,4.1393513679504395,2.6970064640045166,8.788291931152344,31.883211135864258
