Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.08481244742870331,0.220320925116539,0.6834936738014221,0.3938029110431671,1.3243002891540527,4.982658863067627
FlashAttention-2,0.22954772412776947,0.4808378219604492,1.4963531494140625,0.8913171291351318,2.9016175270080566,10.433472633361816
