Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.1397205591201782,1.405454158782959,3.694422721862793,2.516857385635376,8.183356285095215,29.76898193359375
FlashSigmoid,1.161757469177246,1.4019653797149658,4.632965087890625,3.0432915687561035,9.729735374450684,40.27587127685547
