Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,3.035480260848999,2.5935966968536377,2.7963857650756836,3.3562915325164795,6.539517879486084,12.965508460998535
Mamba2SSM,3.9571871757507324,7.356646537780762,7.622664928436279,4.125051498413086,8.374032974243164,16.800504684448242
