Method,BS32 S512,BS32 S1024,BS32 S2048,BS64 S512,BS64 S1024,BS64 S2048
MetaAttention,1.4873952865600586,1.525097131729126,1.6595661640167236,1.4834833145141602,1.5317015647888184,3.158803701400757
PytorchReLU,1.8050426244735718,1.8081746101379395,5.408716201782227,1.7332394123077393,3.0524590015411377,10.775857925415039
