Method,BS1 S2048,BS1 S4096,BS8 S2048,BS8 S4096
MetaAttention,0.5966652631759644,2.0023999214172363,4.1430816650390625,14.703946113586426
PytorchRetention,0.6016414165496826,2.4697883129119873,6.151222229003906,24.233360290527344
