Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.2818266153335571,1.2204351425170898,2.3681907653808594,1.65975022315979,5.124155521392822,17.89970588684082
FlashAttention-2,1.6629674434661865,1.7018910646438599,4.145852565765381,2.7087037563323975,8.779535293579102,32.87569046020508
FlashAttention-3,1.4661672115325928,1.4839400053024292,2.4152395725250244,1.7951725721359253,5.402256011962891,18.2832088470459
