Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192,BS1S1 KV2048,BS1S1 KV4096,BS1S1 KV8192,BS8S1 KV2048,BS8S1 KV4096,BS8S1 KV8192
MetaAttention,0.06545359641313553,0.1478651612997055,0.5094858407974243,0.3192388713359833,1.1269973516464233,4.006567478179932,0.03630475699901581,0.060769468545913696,0.10822595655918121,0.07389011979103088,0.12654396891593933,0.23169231414794922
FlashAttention-2,0.17277851700782776,0.4728093445301056,1.5282448530197144,0.8744878768920898,2.8760201930999756,10.410364151000977,0.07975896447896957,0.0808558240532875,0.11618323624134064,0.2044476568698883,0.38060638308525085,0.7307223677635193
FlashAttention-3,0.061071332544088364,0.1486332267522812,0.5256832242012024,0.31994906067848206,1.1685140132904053,4.934207916259766,0.03632306680083275,0.06055990606546402,0.10768702626228333,0.07368799299001694,0.1262788474559784,0.23176038265228271
