Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.7349362373352051,2.2584681510925293,7.424335956573486,4.8427300453186035,16.097023010253906,57.12215042114258
FlashAttention-2,2.2006144523620605,5.896711826324463,18.979719161987305,13.526909828186035,41.760963439941406,144.11962890625
