Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,57.12215042114258,57.12215042114258,57.12215042114258,57.12215042114258,57.12215042114258,57.12215042114258
FlashAttention-2,144.11962890625,144.11962890625,144.11962890625,144.11962890625,144.11962890625,144.11962890625
