Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.2408981323242188,0.9050880670547485,2.3712563514709473,1.6592024564743042,5.16143798828125,17.97705078125
FlashAttention-2,1.6387704610824585,1.7585240602493286,4.07711124420166,2.7329626083374023,8.782109260559082,33.73565673828125
FlashAttention-3,1.541830062866211,1.4987115859985352,2.411628246307373,1.795393943786621,5.407805919647217,18.399263381958008
