Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.06633999943733215,0.15682053565979004,0.4775039851665497,0.28264105319976807,1.0247013568878174,3.8482935428619385
FlashAttention-2,0.2203209549188614,0.4832165539264679,1.5350435972213745,0.9112402200698853,2.9030160903930664,10.50701904296875
FlashAttention-3,0.1298741102218628,0.2470792680978775,0.6558770537376404,0.5264815092086792,1.560476541519165,5.506223201751709
