Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.3539817333221436,1.304405927658081,3.786874771118164,2.5824038982391357,8.324752807617188,30.058143615722656
FlashSigmoid,0.4774059057235718,1.4061373472213745,4.6865057945251465,3.0263967514038086,9.746240615844727,35.08059310913086
