Method,BS32 S512,BS32 S1024,BS32 S2048,BS64 S512,BS64 S1024,BS64 S2048
MetaAttention,1.5760895013809204,1.5022289752960205,1.6960166692733765,1.515291452407837,1.1767399311065674,3.2900800704956055
PytorchReLU,1.9240705966949463,1.8398982286453247,5.416026592254639,1.8561991453170776,3.051767587661743,10.773969650268555
