Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.10057760775089264,0.27731260657310486,0.9658642411231995,0.5417746901512146,1.8098193407058716,7.214372634887695
FlashSigmoid,0.13786043226718903,0.4064856171607971,1.4368267059326172,0.7775036692619324,2.8801097869873047,10.963699340820312
