Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.12257570028305054,0.2015390843153,0.3778977692127228,0.6138148903846741,1.1896899938583374,2.3466923236846924
Mamba2SSM,0.7034971714019775,1.1762272119522095,1.019579291343689,1.2332134246826172,2.605069160461426,5.655659198760986
Torch Inductor,0.5426256060600281,1.1502710580825806,2.274268865585327,4.16408634185791,8.48353099822998,17.45584487915039
