Method,BS32 S512,BS32 S1024,BS32 S2048,BS64 S512,BS64 S1024,BS64 S2048
MetaAttention,0.044930875301361084,0.11025691032409668,0.3370512127876282,0.0713961273431778,0.20827659964561462,0.692523181438446
PytorchReLU,0.3291461765766144,1.0393916368484497,3.66688871383667,0.6248111128807068,2.039025068283081,7.313348770141602
