Method,BS32 S512,BS32 S1024,BS32 S2048,BS64 S512,BS64 S1024,BS64 S2048
MetaAttention,0.04821426793932915,0.125431627035141,0.402201384305954,0.08547291159629822,0.23589791357517242,0.7799584865570068
PytorchReLU,0.3325570821762085,1.0367244482040405,3.663635730743408,0.6267110109329224,2.0402321815490723,7.303681373596191
