Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.3440635204315186,1.3173421621322632,3.9754931926727295,2.401616096496582,8.238836288452148,29.845033645629883
FlashAttention-2,1.5612614154815674,1.6237372159957886,4.111200332641602,2.6940271854400635,8.781059265136719,31.700790405273438
