Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.235440969467163,1.4105294942855835,5.055058002471924,2.7570810317993164,8.847046852111816,31.9473819732666
FlashAttention-2,1.4021368026733398,1.4316133260726929,4.813446998596191,3.116407871246338,10.059491157531738,38.78083038330078
