Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.10063691437244415,0.2955482006072998,1.0524486303329468,0.6289960741996765,2.1926214694976807,8.47590160369873
FlashSigmoid,0.1370755434036255,0.4047611653804779,1.4102164506912231,0.7620203495025635,2.700413465499878,10.351662635803223
