Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,3.2002627849578857,2.8292481899261475,2.378690481185913,3.3511431217193604,6.56112003326416,12.956489562988281
Mamba2SSM,3.076808452606201,7.823628902435303,6.760610580444336,7.10313606262207,8.473309516906738,16.873645782470703
