Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.665560245513916,1.6481722593307495,3.7792656421661377,2.5173025131225586,8.149541854858398,29.529428482055664
FlashSigmoid,1.265107274055481,1.4515933990478516,4.679586887359619,3.0195395946502686,9.699466705322266,39.08603286743164
