Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.7346519231796265,2.25921630859375,7.451868534088135,4.841037273406982,16.093875885009766,57.15007781982422
FlashAttention-2,0.5016211867332458,1.577420949935913,5.826751708984375,3.809407949447632,12.40068531036377,46.48521423339844
