Method,BS32 S512,BS32 S1024,BS32 S2048,BS64 S512,BS64 S1024,BS64 S2048
MetaAttention,1.3290997743606567,4.548551082611084,17.260478973388672,2.502591609954834,9.051490783691406,34.501792907714844
PytorchReLU,1.25258207321167,4.059758186340332,18.24365234375,2.4300975799560547,8.144726753234863,36.12411880493164
