Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,3.8142502307891846,14.065470695495605,55.257423400878906,29.006454467773438,110.99676513671875,437.99566650390625
FlashAttention-2,5.268589019775391,16.856637954711914,56.046226501464844,38.404930114746094,124.77572631835938,441.37554931640625
