Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,1.4470685720443726,1.6221096515655518,3.8754351139068604,2.376465320587158,8.147185325622559,29.86606788635254
FlashAttention-2,1.4952925443649292,1.5920497179031372,4.081566333770752,2.7091925144195557,8.782866477966309,31.693578720092773
FlashAttention-3,1.427201271057129,1.4427130222320557,2.4683210849761963,1.7955708503723145,5.357316017150879,18.8586483001709
