Method,BS1 S2048,BS1 S4096,BS1 S8192,BS8 S2048,BS8 S4096,BS8 S8192
MetaAttention,0.08406601846218109,0.2223709225654602,0.6887357234954834,0.4005849361419678,1.3863306045532227,5.049790859222412
FlashAttention-2,0.22225776314735413,0.47708627581596375,1.5150017738342285,0.901064395904541,2.901425361633301,10.470488548278809
FlashAttention-3,0.1317690908908844,0.24629367887973785,0.6541085243225098,0.5255400538444519,1.531274437904358,5.6054558753967285
